Model,Producent,Data produkcji,Moc WiFi,Moc Ethernetu,Liczba gniazd Ethernet,Rodzaj sygnału WiFi,Obsługa 5G,Wersja firmware,Maksymalna przepustowość WiFi,Maksymalna przepustowość Ethernet,Lista funkcji
Apple AirPort Extreme (2013),Apple,2007,20 dBm,1 Gbps,4,"802.11n, Single Band 2.4 GHz",Nie,7.9.30,300 Mbps,1 Gbps,"WPA2, QoS, WPS, USB 2.0"
Apple AirPort Extreme (2013),Apple,2008,20 dBm,1 Gbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,8.4.31,150 Mbps,1 Gbps,"WPA2, QoS, WPS, USB 2.0"
Apple AirPort Extreme (2013),Apple,2009,18 dBm,1 Gbps,4,"802.11n, Single Band 2.4 GHz",Nie,9.3.92,300 Mbps,1 Gbps,"WPA2, QoS, WPS, USB 2.0"
Apple AirPort Extreme (2013),Apple,2010,23 dBm,1 Gbps,4,"802.11n, Single Band 2.4 GHz",Nie,10.1.45,300 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Apple AirPort Extreme (2013),Apple,2011,20 dBm,100 Mbps,5,"802.11n, Dual Band (2.4/5 GHz)",Tak,11.8.52,450 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Apple AirPort Extreme (2013),Apple,2012,18 dBm,1 Gbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,12.10.54,450 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Apple AirPort Extreme (2013),Apple,2013,25 dBm,1 Gbps,4,"802.11ac, Dual Band (2.4/5 GHz)",Tak,13.3.40,1200 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Apple AirPort Extreme (2013),Apple,2014,23 dBm,1 Gbps,5,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,14.2.28,1300 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Apple AirPort Extreme (2013),Apple,2015,23 dBm,1 Gbps,4,"802.11ac, Dual Band (2.4/5 GHz)",Tak,15.7.31,1300 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Apple AirPort Extreme (2013),Apple,2016,23 dBm,1 Gbps,4,"802.11ac, Dual Band (2.4/5 GHz)",Tak,16.8.48,1750 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Apple AirPort Extreme (2013),Apple,2017,27 dBm,1 Gbps,4,"802.11ac Wave 2, Dual Band (2.4/5 GHz)",Tak,17.1.76,2600 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Apple AirPort Extreme (2013),Apple,2018,27 dBm,1 Gbps,8,"802.11ax (WiFi 6), Tri-Band (2.4/5/5 GHz)",Tak,18.5.68,4800 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Apple Time Capsule 500GB,Apple,2005,17 dBm,100 Mbps,4,"802.11g, Single Band 2.4 GHz",Nie,5.8.60,54 Mbps,100 Mbps,"WPA, WPA2, Firewall, NAT"
Apple Time Capsule 500GB,Apple,2006,18 dBm,100 Mbps,4,"802.11g, Single Band 2.4 GHz",Nie,6.5.58,54 Mbps,100 Mbps,"WPA, WPA2, Firewall, NAT"
Apple Time Capsule 500GB,Apple,2007,18 dBm,1 Gbps,4,"802.11n, Single Band 2.4 GHz",Nie,7.12.51,300 Mbps,1 Gbps,"WPA2, QoS, WPS, USB 2.0"
Apple Time Capsule 500GB,Apple,2008,20 dBm,1 Gbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,8.6.14,300 Mbps,1 Gbps,"WPA2, QoS, WPS, USB 2.0"
Apple Time Capsule 500GB,Apple,2009,18 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,9.8.75,150 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Apple Time Capsule 500GB,Apple,2010,18 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,10.7.32,300 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Apple Time Capsule 500GB,Apple,2011,20 dBm,1 Gbps,4,"802.11n, Single Band 2.4 GHz",Nie,11.3.22,600 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Apple Time Capsule 500GB,Apple,2012,23 dBm,100 Mbps,4,"802.11n, Single Band 2.4 GHz",Nie,12.7.64,600 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Apple Time Capsule 500GB,Apple,2013,20 dBm,1 Gbps,8,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,13.10.87,1750 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Apple Time Capsule 500GB,Apple,2014,20 dBm,1 Gbps,8,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,14.10.52,867 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Apple Time Capsule 500GB,Apple,2015,23 dBm,1 Gbps,8,"802.11ac, Dual Band (2.4/5 GHz)",Tak,15.7.98,1300 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Apple Time Capsule 500GB,Apple,2016,23 dBm,1 Gbps,5,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,16.8.7,1200 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Apple Time Capsule 500GB,Apple,2017,25 dBm,1 Gbps,5,"802.11ac Wave 2, Tri-Band (2.4/5/5 GHz)",Tak,17.11.18,3000 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Apple Time Capsule 500GB,Apple,2018,23 dBm,1 Gbps,8,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,18.2.47,3000 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Apple Time Capsule 1TB,Apple,2005,17 dBm,100 Mbps,4,"802.11g, Single Band 2.4 GHz",Nie,5.0.6,54 Mbps,100 Mbps,"WPA, WPA2, Firewall, NAT"
Apple Time Capsule 1TB,Apple,2006,15 dBm,100 Mbps,4,"802.11g, Single Band 2.4 GHz",Nie,6.12.1,54 Mbps,100 Mbps,"WPA, WPA2, Firewall, NAT"
Apple Time Capsule 1TB,Apple,2007,18 dBm,1 Gbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,7.3.93,300 Mbps,1 Gbps,"WPA2, QoS, WPS, USB 2.0"
Apple Time Capsule 1TB,Apple,2008,18 dBm,1 Gbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,8.8.85,300 Mbps,1 Gbps,"WPA2, QoS, WPS, USB 2.0"
Apple Time Capsule 1TB,Apple,2009,20 dBm,1 Gbps,4,"802.11n, Single Band 2.4 GHz",Nie,9.1.4,300 Mbps,1 Gbps,"WPA2, QoS, WPS, USB 2.0"
Apple Time Capsule 1TB,Apple,2010,18 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,10.7.93,300 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Apple Time Capsule 1TB,Apple,2011,23 dBm,100 Mbps,5,"802.11n, Single Band 2.4 GHz",Nie,11.1.29,600 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Apple Time Capsule 1TB,Apple,2012,23 dBm,1 Gbps,5,"802.11n, Single Band 2.4 GHz",Nie,12.10.63,600 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Apple Time Capsule 1TB,Apple,2013,20 dBm,1 Gbps,8,"802.11ac, Dual Band (2.4/5 GHz)",Tak,13.11.61,1750 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Apple Time Capsule 1TB,Apple,2014,25 dBm,1 Gbps,5,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,14.2.61,1900 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Apple Time Capsule 1TB,Apple,2015,23 dBm,1 Gbps,8,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,15.4.93,1300 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Apple Time Capsule 1TB,Apple,2016,20 dBm,1 Gbps,5,"802.11ac, Dual Band (2.4/5 GHz)",Tak,16.2.89,1750 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Apple Time Capsule 1TB,Apple,2017,27 dBm,1 Gbps,8,"802.11ac Wave 2, Tri-Band (2.4/5/5 GHz)",Tak,17.11.90,2100 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Apple Time Capsule 1TB,Apple,2018,27 dBm,2.5 Gbps,8,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,18.12.55,5400 Mbps,2.5 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Apple Time Capsule 2TB,Apple,2005,17 dBm,100 Mbps,4,"802.11g, Single Band 2.4 GHz",Nie,5.5.41,54 Mbps,100 Mbps,"WPA, WPA2, Firewall, NAT"
Apple Time Capsule 2TB,Apple,2006,15 dBm,100 Mbps,4,"802.11g, Single Band 2.4 GHz",Nie,6.0.44,54 Mbps,100 Mbps,"WPA, WPA2, Firewall, NAT"
Apple Time Capsule 2TB,Apple,2007,20 dBm,100 Mbps,4,"802.11n, Single Band 2.4 GHz",Nie,7.9.27,300 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Apple Time Capsule 2TB,Apple,2008,18 dBm,1 Gbps,4,"802.11n, Single Band 2.4 GHz",Nie,8.12.19,300 Mbps,1 Gbps,"WPA2, QoS, WPS, USB 2.0"
Apple Time Capsule 2TB,Apple,2009,18 dBm,100 Mbps,4,"802.11n, Single Band 2.4 GHz",Nie,9.7.17,150 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Apple Time Capsule 2TB,Apple,2010,23 dBm,1 Gbps,5,"802.11n, Single Band 2.4 GHz",Nie,10.11.71,600 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Apple Time Capsule 2TB,Apple,2011,20 dBm,1 Gbps,5,"802.11n, Single Band 2.4 GHz",Nie,11.7.89,450 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Apple Time Capsule 2TB,Apple,2012,20 dBm,1 Gbps,4,"802.11n, Single Band 2.4 GHz",Nie,12.1.12,600 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Apple Time Capsule 2TB,Apple,2013,23 dBm,1 Gbps,5,"802.11ac, Dual Band (2.4/5 GHz)",Tak,13.6.87,1750 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Apple Time Capsule 2TB,Apple,2014,23 dBm,1 Gbps,4,"802.11ac, Dual Band (2.4/5 GHz)",Tak,14.5.11,867 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Apple Time Capsule 2TB,Apple,2015,23 dBm,1 Gbps,4,"802.11ac, Dual Band (2.4/5 GHz)",Tak,15.12.99,1300 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Apple Time Capsule 2TB,Apple,2016,23 dBm,1 Gbps,5,"802.11ac, Dual Band (2.4/5 GHz)",Tak,16.1.65,1200 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Apple Time Capsule 2TB,Apple,2017,27 dBm,1 Gbps,8,"802.11ac Wave 2, Dual Band (2.4/5 GHz)",Tak,17.3.93,2100 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Apple Time Capsule 2TB,Apple,2018,27 dBm,2.5 Gbps,5,"802.11ac Wave 2, Dual Band (2.4/5 GHz)",Tak,18.2.44,4800 Mbps,2.5 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Apple Time Capsule 3TB,Apple,2005,17 dBm,100 Mbps,4,"802.11g, Single Band 2.4 GHz",Nie,5.6.31,54 Mbps,100 Mbps,"WPA, WPA2, Firewall, NAT"
Apple Time Capsule 3TB,Apple,2006,17 dBm,100 Mbps,4,"802.11g, Single Band 2.4 GHz",Nie,6.7.53,54 Mbps,100 Mbps,"WPA, WPA2, Firewall, NAT"
Apple Time Capsule 3TB,Apple,2007,18 dBm,1 Gbps,4,"802.11n, Single Band 2.4 GHz",Nie,7.0.75,150 Mbps,1 Gbps,"WPA2, QoS, WPS, USB 2.0"
Apple Time Capsule 3TB,Apple,2008,18 dBm,1 Gbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,8.10.7,300 Mbps,1 Gbps,"WPA2, QoS, WPS, USB 2.0"
Apple Time Capsule 3TB,Apple,2009,18 dBm,1 Gbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,9.2.92,300 Mbps,1 Gbps,"WPA2, QoS, WPS, USB 2.0"
Apple Time Capsule 3TB,Apple,2010,20 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,10.8.38,600 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Apple Time Capsule 3TB,Apple,2011,18 dBm,1 Gbps,4,"802.11n, Single Band 2.4 GHz",Nie,11.2.80,300 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Apple Time Capsule 3TB,Apple,2012,23 dBm,1 Gbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,12.1.21,600 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Apple Time Capsule 3TB,Apple,2013,25 dBm,1 Gbps,4,"802.11ac, Dual Band (2.4/5 GHz)",Tak,13.3.10,1200 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Apple Time Capsule 3TB,Apple,2014,25 dBm,1 Gbps,8,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,14.11.2,867 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Apple Time Capsule 3TB,Apple,2015,20 dBm,1 Gbps,5,"802.11ac, Dual Band (2.4/5 GHz)",Tak,15.7.0,1900 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Apple Time Capsule 3TB,Apple,2016,23 dBm,1 Gbps,4,"802.11ac, Dual Band (2.4/5 GHz)",Tak,16.7.24,1200 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Apple Time Capsule 3TB,Apple,2017,27 dBm,1 Gbps,5,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,17.0.13,5400 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Apple Time Capsule 3TB,Apple,2018,23 dBm,2.5 Gbps,5,"802.11ac Wave 2, Tri-Band (2.4/5/5 GHz)",Tak,18.11.49,3000 Mbps,2.5 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Buffalo WHR-G54,Buffalo,2005,17 dBm,100 Mbps,4,"802.11g, Single Band 2.4 GHz",Nie,5.10.34,54 Mbps,100 Mbps,"WPA, WPA2, Firewall, NAT"
Buffalo WHR-G54,Buffalo,2006,18 dBm,100 Mbps,4,"802.11g, Single Band 2.4 GHz",Nie,6.8.25,54 Mbps,100 Mbps,"WPA, WPA2, Firewall, NAT"
Buffalo WHR-G54,Buffalo,2007,20 dBm,1 Gbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,7.11.31,300 Mbps,1 Gbps,"WPA2, QoS, WPS, USB 2.0"
Buffalo WHR-G54,Buffalo,2008,18 dBm,100 Mbps,4,"802.11n, Single Band 2.4 GHz",Nie,8.11.0,300 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Buffalo WHR-G54,Buffalo,2009,18 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,9.12.32,300 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Buffalo WHR-G54,Buffalo,2010,18 dBm,1 Gbps,4,"802.11n, Single Band 2.4 GHz",Nie,10.7.96,600 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Buffalo WHR-G54,Buffalo,2011,18 dBm,100 Mbps,4,"802.11n, Single Band 2.4 GHz",Nie,11.0.62,300 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Buffalo WHR-G54,Buffalo,2012,23 dBm,100 Mbps,5,"802.11n, Single Band 2.4 GHz",Nie,12.0.15,600 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Buffalo WHR-G54,Buffalo,2013,25 dBm,1 Gbps,5,"802.11ac, Dual Band (2.4/5 GHz)",Tak,13.10.44,1900 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Buffalo WHR-G54,Buffalo,2014,23 dBm,1 Gbps,4,"802.11ac, Dual Band (2.4/5 GHz)",Tak,14.9.98,1750 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Buffalo WHR-G54,Buffalo,2015,23 dBm,1 Gbps,4,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,15.7.87,1300 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Buffalo WHR-G54,Buffalo,2016,20 dBm,1 Gbps,8,"802.11ac, Dual Band (2.4/5 GHz)",Tak,16.5.19,1900 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Buffalo WHR-G54,Buffalo,2017,25 dBm,1 Gbps,8,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,17.9.23,4800 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Buffalo WHR-G54,Buffalo,2018,25 dBm,1 Gbps,5,"802.11ac Wave 2, Dual Band (2.4/5 GHz)",Tak,18.11.55,5400 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Buffalo WHR-G54,Buffalo,2019,23 dBm,1 Gbps,5,"802.11ac Wave 2, Dual Band (2.4/5 GHz)",Tak,19.3.49,3000 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Buffalo WHR-G54,Buffalo,2020,25 dBm,1 Gbps,5,"802.11ax (WiFi 6), Tri-Band (2.4/5/5 GHz)",Tak,20.2.88,2600 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Buffalo WHR-G54,Buffalo,2021,30 dBm,1 Gbps,5,"802.11ax (WiFi 6E), Dual Band (2.4/5 GHz)",Tak,21.1.48,4800 Mbps,1 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Buffalo WHR-G54S,Buffalo,2005,15 dBm,100 Mbps,4,"802.11g, Single Band 2.4 GHz",Nie,5.1.87,54 Mbps,100 Mbps,"WPA, WPA2, Firewall, NAT"
Buffalo WHR-G54S,Buffalo,2006,18 dBm,100 Mbps,4,"802.11g, Single Band 2.4 GHz",Nie,6.10.45,54 Mbps,100 Mbps,"WPA, WPA2, Firewall, NAT"
Buffalo WHR-G54S,Buffalo,2007,20 dBm,1 Gbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,7.4.52,300 Mbps,1 Gbps,"WPA2, QoS, WPS, USB 2.0"
Buffalo WHR-G54S,Buffalo,2008,20 dBm,1 Gbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,8.0.72,150 Mbps,1 Gbps,"WPA2, QoS, WPS, USB 2.0"
Buffalo WHR-G54S,Buffalo,2009,20 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,9.0.91,300 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Buffalo WHR-G54S,Buffalo,2010,18 dBm,1 Gbps,5,"802.11n, Single Band 2.4 GHz",Nie,10.0.61,300 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Buffalo WHR-G54S,Buffalo,2011,18 dBm,1 Gbps,4,"802.11n, Single Band 2.4 GHz",Nie,11.4.49,300 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Buffalo WHR-G54S,Buffalo,2012,23 dBm,1 Gbps,5,"802.11n, Single Band 2.4 GHz",Nie,12.9.5,600 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Buffalo WHR-G54S,Buffalo,2013,20 dBm,1 Gbps,4,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,13.3.23,1750 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Buffalo WHR-G54S,Buffalo,2014,20 dBm,1 Gbps,5,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,14.2.80,1750 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Buffalo WHR-G54S,Buffalo,2015,25 dBm,1 Gbps,8,"802.11ac, Dual Band (2.4/5 GHz)",Tak,15.6.18,867 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Buffalo WHR-G54S,Buffalo,2016,23 dBm,1 Gbps,8,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,16.1.9,1300 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Buffalo WHR-G54S,Buffalo,2017,27 dBm,1 Gbps,4,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,17.2.9,3000 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Buffalo WHR-G54S,Buffalo,2018,27 dBm,2.5 Gbps,4,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,18.3.36,2100 Mbps,2.5 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Buffalo WHR-G54S,Buffalo,2019,25 dBm,1 Gbps,8,"802.11ac Wave 2, Dual Band (2.4/5 GHz)",Tak,19.10.75,1750 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Buffalo WHR-G54S,Buffalo,2020,27 dBm,1 Gbps,4,"802.11ac Wave 2, Tri-Band (2.4/5/5 GHz)",Tak,20.9.98,2100 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Buffalo WHR-G54S,Buffalo,2021,30 dBm,2.5 Gbps,8,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,21.5.22,6000 Mbps,2.5 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
Buffalo WHR-HP-G54,Buffalo,2005,17 dBm,100 Mbps,4,"802.11g, Single Band 2.4 GHz",Nie,5.9.49,54 Mbps,100 Mbps,"WPA, WPA2, Firewall, NAT"
Buffalo WHR-HP-G54,Buffalo,2006,18 dBm,100 Mbps,4,"802.11g, Single Band 2.4 GHz",Nie,6.11.28,54 Mbps,100 Mbps,"WPA, WPA2, Firewall, NAT"
Buffalo WHR-HP-G54,Buffalo,2007,18 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,7.5.56,300 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Buffalo WHR-HP-G54,Buffalo,2008,18 dBm,100 Mbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,8.4.70,300 Mbps,100 Mbps,"WPA2, QoS, WPS, USB 2.0"
Buffalo WHR-HP-G54,Buffalo,2009,18 dBm,1 Gbps,4,"802.11n, Dual Band (2.4/5 GHz)",Tak,9.11.66,150 Mbps,1 Gbps,"WPA2, QoS, WPS, USB 2.0"
Buffalo WHR-HP-G54,Buffalo,2010,23 dBm,100 Mbps,4,"802.11n, Single Band 2.4 GHz",Nie,10.1.27,450 Mbps,100 Mbps,"WPA2, QoS, Guest Network, USB 2.0"
Buffalo WHR-HP-G54,Buffalo,2011,18 dBm,1 Gbps,5,"802.11n, Single Band 2.4 GHz",Nie,11.9.3,600 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Buffalo WHR-HP-G54,Buffalo,2012,20 dBm,1 Gbps,5,"802.11n, Dual Band (2.4/5 GHz)",Tak,12.11.73,600 Mbps,1 Gbps,"WPA2, QoS, Guest Network, USB 2.0"
Buffalo WHR-HP-G54,Buffalo,2013,25 dBm,1 Gbps,4,"802.11ac, Dual Band (2.4/5 GHz)",Tak,13.11.31,1300 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Buffalo WHR-HP-G54,Buffalo,2014,23 dBm,1 Gbps,8,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,14.6.14,1750 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Buffalo WHR-HP-G54,Buffalo,2015,23 dBm,1 Gbps,4,"802.11ac, Dual Band (2.4/5 GHz)",Tak,15.7.62,1900 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Buffalo WHR-HP-G54,Buffalo,2016,20 dBm,1 Gbps,4,"802.11ac, Tri-Band (2.4/5/5 GHz)",Tak,16.5.76,1300 Mbps,1 Gbps,"WPA2, MU-MIMO, Beamforming, USB 3.0, Guest Network"
Buffalo WHR-HP-G54,Buffalo,2017,27 dBm,1 Gbps,4,"802.11ac Wave 2, Tri-Band (2.4/5/5 GHz)",Tak,17.9.84,2600 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Buffalo WHR-HP-G54,Buffalo,2018,25 dBm,1 Gbps,4,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,18.4.67,3000 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Buffalo WHR-HP-G54,Buffalo,2019,23 dBm,2.5 Gbps,8,"802.11ac Wave 2, Tri-Band (2.4/5/5 GHz)",Tak,19.7.83,4800 Mbps,2.5 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Buffalo WHR-HP-G54,Buffalo,2020,23 dBm,1 Gbps,5,"802.11ax (WiFi 6), Dual Band (2.4/5 GHz)",Tak,20.6.78,1750 Mbps,1 Gbps,"WPA2, WPA3, MU-MIMO, OFDMA, Beamforming, USB 3.0, AiMesh, Mesh"
Buffalo WHR-HP-G54,Buffalo,2021,25 dBm,1 Gbps,8,"802.11ax (WiFi 6E), Dual Band (2.4/5 GHz)",Tak,21.3.13,9600 Mbps,1 Gbps,"WPA3, MU-MIMO, OFDMA, Multi-Link Operation, 6 GHz band, USB 3.0, Mesh"
